"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"HDNG","Hardinge, Inc.","11.64","135361560","1995","Capital Goods","Industrial Machinery/Components","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=HDNG&selected=HDNG",
"HGIC","Harleysville Group Inc.","31.82","861781060","1986","Finance","Property-Casualty Insurers","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=HGIC&selected=HGIC",
"HARL","Harleysville Savings Bank","15.09","56134800","n/a","Finance","Major Banks","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=HARL&selected=HARL",
"HLIT","Harmonic Inc.","7.83","891633420","1995","Technology","Radio And Television Broadcasting And Communications Equipment","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=HLIT&selected=HLIT",
"TINY","Harris & Harris Group, Inc.","4.98","154086180","n/a","Finance","Finance/Investors Services","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TINY&selected=TINY",
"HPOL","Harris Interactive, Inc.","0.8816","48272889.6","1999","Consumer Services","Professional Services","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=HPOL&selected=HPOL",
"HBIO","Harvard Bioscience, Inc.","5.37","152448930","2000","Capital Goods","Biotechnology: Laboratory Analytical Instruments","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=HBIO&selected=HBIO",
"HAS","Hasbro, Inc.","47.48","6506659200","n/a","Consumer Non-Durables","Recreational Products/Toys","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=HAS&selected=HAS",
"HAST","Hastings Entertainment, Inc.","4.62","40674480","1998","Consumer Services","Consumer Electronics/Video Chains","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=HAST&selected=HAST",
"HAUP","Hauppauge Digital, Inc.","2.09","21077650","n/a","Technology","Computer peripheral equipment","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=HAUP&selected=HAUP",
"HA","Hawaiian Holdings, Inc.","5.81","291784010","n/a","Transportation","Air Freight/Delivery Services","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=HA&selected=HA",
"HWKN","Hawkins, Inc.","46.51","479797160","n/a","Consumer Durables","Specialty Chemicals","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=HWKN&selected=HWKN",
"HWBK","Hawthorn Bancshares, Inc.","8.13","36373620","n/a","Finance","Major Banks","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=HWBK&selected=HWBK",
"HAYN","Haynes International, Inc.","49.345","600923410","2007","Capital Goods","Steel/Iron Ore","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=HAYN&selected=HAYN",
"HCSG","Healthcare Services Group, Inc.","17.4","1152123600","1983","Finance","Diversified Commercial Services","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=HCSG&selected=HCSG",
"HSTM","HealthStream, Inc.","9.82","215372240","2000","Technology","Computer Software: Programming, Data Processing","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=HSTM&selected=HSTM",
"HWAY","Healthways, Inc.","16.04","545889320","n/a","Health Care","Hospital/Nursing Management","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=HWAY&selected=HWAY",
"HTLD","Heartland Express, Inc.","16.94","1536271660","1986","Transportation","Trucking Freight/Courier Services","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=HTLD&selected=HTLD",
"HTLF","Heartland Financial USA, Inc.","14.65","240523700","n/a","Finance","Major Banks","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=HTLF&selected=HTLF",
"HTWR","Heartware International, Inc.","70.56","980148960","n/a","Health Care","Medical/Dental Instruments","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=HTWR&selected=HTWR",
"HLYS","Heelys, Inc.","2.12","58450520","2006","Consumer Non-Durables","Shoe Manufacturing","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=HLYS&selected=HLYS",
"HSII","Heidrick & Struggles International, Inc.","21.54","378199320","1999","Technology","Diversified Commercial Services","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=HSII&selected=HSII",
"HELE","Helen of Troy Limited","29.82","915891480","1971","Consumer Durables","Home Furnishings","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=HELE&selected=HELE",
"HMNA","Helios & Matheson North America Inc.","0.91","5301660","n/a","Consumer Services","Other Consumer Services","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=HMNA&selected=HMNA",
"HSIC","Henry Schein, Inc.","72.58","6669884260","1995","Health Care","Medical Specialities","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=HSIC&selected=HSIC",
"HERO","Hercules Offshore, Inc.","6.03","693648990","2005","Energy","Oil & Gas Production","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=HERO&selected=HERO",
"HTGC","Hercules Technology Growth Capital, Inc.","10.52","457704160","2005","n/a","n/a","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=HTGC&selected=HTGC",
"HTBK","Heritage Commerce Corp","5.24","137460920","n/a","Finance","Major Banks","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=HTBK&selected=HTBK",
"HFWA","Heritage Financial Corporation","13.85","216946400","n/a","Finance","Banks","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=HFWA&selected=HFWA",
"HBOS","Heritage Financial Group","12.05","104967550","n/a","Finance","Savings Institutions","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=HBOS&selected=HBOS",
"HEOP","Heritage Oaks Bancorp","3.69","92552580","n/a","Finance","Major Banks","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=HEOP&selected=HEOP",
"HCCI","Heritage-Crystal Clean, Inc.","17.25","247347750","2008","Basic Industries","Miscellaneous","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=HCCI&selected=HCCI",
"MLHR","Herman Miller, Inc.","24.83","1418711710","1970","Consumer Durables","Office Equipment/Supplies/Services","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MLHR&selected=MLHR",
"HSKA","Heska Corporation","6.9","36114600","1997","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=HSKA&selected=HSKA",
"HFFC","HF Financial Corp.","10.96","76489840","n/a","Finance","Savings Institutions","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=HFFC&selected=HFFC",
"HIBB","Hibbett Sports, Inc.","35.9","981685500","1996","Consumer Services","Other Specialty Stores","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=HIBB&selected=HIBB",
"HTCO","Hickory Tech Corporation","9.72","129392640","n/a","Public Utilities","Telecommunications Equipment","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=HTCO&selected=HTCO",
"HIHO","Highway Holdings Limited","2.9424","11122272","n/a","Capital Goods","Metal Fabrications","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=HIHO&selected=HIHO",
"HIMX","Himax Technologies, Inc.","2.5","447515000","2006","Technology","Semiconductors","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=HIMX&selected=HIMX",
"HIFS","Hingham Institution for Savings","52.26","111000240","n/a","n/a","n/a","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=HIFS&selected=HIFS",
"HSFT","HiSoft Technology International Limited","17.92","498426880","2010","Technology","EDP Services","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=HSFT&selected=HSFT",
"HITK","Hi-Tech Pharmacal Co., Inc.","25.24","317897800","1992","Consumer Durables","Major Pharmaceuticals","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=HITK&selected=HITK",
"HITT","Hittite Microwave Corporation","61.51","1922372030","2005","Technology","Semiconductors","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=HITT&selected=HITT",
"HMNF","HMN Financial, Inc.","2.9","12725200","n/a","Finance","Savings Institutions","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=HMNF&selected=HMNF",
"HMSY","HMS Holdings Corp","75.09","2097188610","1992","Miscellaneous","Business Services","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=HMSY&selected=HMSY",
"HOKU","Hoku Corporation","1.9","102681700","2005","Energy","Industrial Machinery/Components","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=HOKU&selected=HOKU",
"HOLI","Hollysys Automation Technologies, Ltd.","11.04","600101280","n/a","Energy","Industrial Machinery/Components","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=HOLI&selected=HOLI",
"HOLL","Hollywood Media Corp.","1.74","54251460","n/a","Consumer Services","Other Specialty Stores","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=HOLL&selected=HOLL",
"HOLX","Hologic, Inc.","22.43","5850013160","1990","Health Care","Medical Electronics","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=HOLX&selected=HOLX",
"HBCP","Home Bancorp, Inc.","14.96","120981520","n/a","Finance","Banks","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=HBCP&selected=HBCP",
"HOMB","Home BancShares, Inc.","23.46","667483920","2006","Finance","Major Banks","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=HOMB&selected=HOMB",
"HOME","Home Federal Bancorp, Inc.","10.94","183398160","1979","Finance","Savings Institutions","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=HOME&selected=HOME",
"HFBL","Home Federal Bancorp, Inc. of Louisiana","13","39598000","n/a","Finance","Savings Institutions","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=HFBL&selected=HFBL",
"HMIN","Home Inns & Hotels Management Inc.","41.13","1687275990","n/a","Consumer Services","Hotels/Resorts","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=HMIN&selected=HMIN",
"HCII","Homeowners Choice, Inc.","8","49080000","n/a","Finance","Property-Casualty Insurers","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=HCII&selected=HCII",
"HCIIP","Homeowners Choice, Inc.","10.2","12648000","n/a","Finance","Property-Casualty Insurers","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=HCIIP&selected=HCIIP",
"HCIIW","Homeowners Choice, Inc.","0.79","1316930","n/a","Finance","Property-Casualty Insurers","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=HCIIW&selected=HCIIW",
"HPJ","Hong Kong Highpower Technology","2.59","35177380","n/a","Energy","Industrial Machinery/Components","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=HPJ&selected=HPJ",
"HOFT","Hooker Furniture Corporation","11.74","126580680","n/a","Consumer Durables","Home Furnishings","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=HOFT&selected=HOFT",
"HFBC","HopFed Bancorp, Inc.","8.3801","61468033.5","n/a","Finance","Savings Institutions","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=HFBC&selected=HFBC",
"HBNC","Horizon Bancorp (IN)","26.9","88877600","n/a","Finance","Major Banks","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=HBNC&selected=HBNC",
"HRZN","Horizon Technology Finance Corporation","15.9","120728700","1983","n/a","n/a","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=HRZN&selected=HRZN",
"ZINC","Horsehead Holding Corp.","14.8","646064400","2007","Capital Goods","Metal Fabrications","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ZINC&selected=ZINC",
"HOTT","Hot Topic, Inc.","6.52","290700720","1996","Consumer Services","Clothing/Shoe/Accessory Stores","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=HOTT&selected=HOTT",
"HWCC","Houston Wire & Cable Company","16.67","295859160","2006","Consumer Non-Durables","Telecommunications Equipment","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=HWCC&selected=HWCC",
"HOVNP","Hovnanian Enterprises Inc","5.91","33096000","n/a","Capital Goods","Homebuilding","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=HOVNP&selected=HOVNP",
"HSNI","HSN, Inc.","34.69","2012852560","n/a","Consumer Services","Other Specialty Stores","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=HSNI&selected=HSNI",
"HSWI","HSW International, Inc.","4.29","23268960","n/a","Consumer Services","Telecommunications Equipment","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=HSWI&selected=HSWI",
"HUBG","Hub Group, Inc.","38.7","1424856600","1996","Transportation","Oil Refining/Marketing","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=HUBG&selected=HUBG",
"HCBK","Hudson City Bancorp, Inc.","9.61","5061510120","n/a","Finance","Banks","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=HCBK&selected=HCBK",
"HHGP","Hudson Highland Group, Inc.","5.36","175759760","n/a","Technology","Professional Services","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=HHGP&selected=HHGP",
"HDSN","Hudson Technologies, Inc.","1.99","47324190","n/a","Consumer Durables","Industrial Specialties","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=HDSN&selected=HDSN",
"HUVL","Hudson Valley Holding Corp.","22","388652000","n/a","Finance","Major Banks","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=HUVL&selected=HUVL",
"HUGH","Hughes Communications Inc","59.79","1305514650","n/a","Consumer Services","Telecommunications Equipment","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=HUGH&selected=HUGH",
"HGSI","Human Genome Sciences, Inc.","28.11","5313014880","1993","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=HGSI&selected=HGSI",
"HBAN","Huntington Bancshares Incorporated","6.76","5843114160","n/a","Finance","Major Banks","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=HBAN&selected=HBAN",
"HBANP","Huntington Bancshares Incorporated","1153.8","656512200","n/a","Finance","Major Banks","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=HBANP&selected=HBANP",
"HPCCP","Huntington Preferred Capital, Inc.","25.96","51920000","n/a","Consumer Services","Real Estate Investment Trusts","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=HPCCP&selected=HPCCP",
"HURC","Hurco Companies, Inc.","29.29","188656890","n/a","Capital Goods","Industrial Machinery/Components","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=HURC&selected=HURC",
"HURN","Huron Consulting Group Inc.","28.36","631492120","2004","Consumer Services","Professional Services","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=HURN&selected=HURN",
"HTCH","Hutchinson Technology Incorporated","2.51","58661210","1985","Capital Goods","Industrial Machinery/Components","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=HTCH&selected=HTCH",
"HYGS","Hydrogenics Corporation","5.08","30368240","n/a","Basic Industries","Major Chemicals","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=HYGS&selected=HYGS",
"IDSY","I.D. Systems, Inc.","4.22","47487660","1999","Consumer Durables","Telecommunications Equipment","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=IDSY&selected=IDSY",
"IACI","IAC/InterActiveCorp","35.2","2943600000","n/a","Consumer Services","Other Specialty Stores","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=IACI&selected=IACI",
"IBKC","IBERIABANK Corporation","60.59","1628356250","n/a","Finance","Major Banks","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=IBKC&selected=IBKC",
"ICAD","icad inc.","1.18","64084620","n/a","Health Care","Medical/Dental Instruments","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ICAD&selected=ICAD",
"ICGN","Icagen, Inc.","2.74","20029400","2005","Consumer Durables","Major Pharmaceuticals","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ICGN&selected=ICGN",
"ICFI","ICF International, Inc.","23.86","467083360","2006","Consumer Services","Professional Services","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ICFI&selected=ICFI",
"ICOG","ICO Global Communications Holdings Limited DE","2.69","539030270","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ICOG&selected=ICOG",
"ICLR","ICON plc","24.13","1453760110","1998","Health Care","Biotechnology: Commercial Physical & Biological Resarch","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ICLR&selected=ICLR",
"ICON","Iconix Brand Group, Inc.","23.75","1729261250","n/a","Consumer Non-Durables","Shoe Manufacturing","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ICON&selected=ICON",
"ICUI","ICU Medical, Inc.","43.73","597614180","1992","Health Care","Medical/Dental Instruments","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ICUI&selected=ICUI",
"IDIX","Idenix Pharmaceuticals, Inc.","4.94","474175780","2004","Consumer Durables","Major Pharmaceuticals","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=IDIX&selected=IDIX",
"INVE","Identive Group, Inc.","3.06","145830420","n/a","Technology","Computer peripheral equipment","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=INVE&selected=INVE",
"IDRA","Idera Pharmaceuticals, Inc.","2.63","72588000","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=IDRA&selected=IDRA",
"IDXX","IDEXX Laboratories, Inc.","79.9","4581066500","1991","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=IDXX&selected=IDXX",
"IGTE","iGATE Corporation","16.81","945713790","n/a","Technology","EDP Services","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=IGTE&selected=IGTE",
"IGOI","iGo, Inc","2.71","89440840","n/a","Technology","Computer peripheral equipment","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=IGOI&selected=IGOI",
"IIVI","II-VI Incorporated","55.17","1718766180","1987","Capital Goods","Electronic Components","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=IIVI&selected=IIVI",
"IKAN","Ikanos Communications, Inc.","1.23","83868780","2005","Public Utilities","Telecommunications Equipment","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=IKAN&selected=IKAN",
"IKNX","Ikonics Corporation","7.85","15543000","n/a","Miscellaneous","Industrial Machinery/Components","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=IKNX&selected=IKNX",
"ILMN","Illumina, Inc.","70.48","8995080480","2000","Capital Goods","Biotechnology: Laboratory Analytical Instruments","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ILMN&selected=ILMN",
"ISNS","Image Sensing Systems, Inc.","11.97","58425570","1995","Capital Goods","Industrial Machinery/Components","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ISNS&selected=ISNS",
"IMMR","Immersion Corporation","6.99","197411580","1999","Technology","Computer peripheral equipment","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=IMMR&selected=IMMR",
"ICCC","ImmuCell Corporation","4.56","13561440","1987","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ICCC&selected=ICCC",
